# Frequency (Hz), Power Spectrum (A^2/Hz)
1536.93237, 1.28718036e-09
1539.62402, 1.35672307e-10
1542.31567, 7.81771453e-11
1545.00732, 4.02553373e-11
1547.69897, 6.16484433e-11
1550.39062, 6.45477422e-11
1553.08228, 6.70643194e-11
1555.77393, 5.59299898e-11
1558.46558, 6.95193e-11
1561.15723, 7.45729173e-11
1563.84888, 1.10926969e-10
1566.54053, 1.02603248e-09
1569.23218, 1.07273801e-09
1571.92383, 7.5105977e-11
1574.61548, 4.78202616e-11
1577.30713, 4.11333363e-11
1579.99878, 3.6043505e-11
1582.69043, 5.75466202e-11
1585.38208, 6.23627677e-11
1588.07373, 5.4867659e-11
1590.76538, 5.4837055e-11
1593.45703, 3.82562627e-11
1596.14868, 1.03125904e-10
1598.84033, 1.05436715e-09
1601.53198, 8.40901515e-10
1604.22363, 4.99650009e-11
1606.91528, 3.68288247e-11
1609.60693, 3.96874721e-11
1612.29858, 2.94527423e-11
1614.99023, 3.05437863e-11
1617.68188, 3.61471304e-11
1620.37354, 2.92664296e-11
1623.06519, 2.94562534e-11
1625.75684, 3.23361893e-11
1628.44849, 1.22503077e-10
1631.14014, 1.10225162e-09
1633.83179, 6.58886556e-10
1636.52344, 3.19673038e-11
1639.21509, 2.94552091e-11
1641.90674, 3.47316204e-11
1644.59839, 3.31032424e-11
1647.29004, 3.52994543e-11
1649.98169, 4.23767896e-11
1652.67334, 3.98680845e-11
1655.36499, 4.77623427e-11
1658.05664, 5.07059117e-11
1660.74829, 1.92231647e-10
1663.43994, 1.13813314e-09
1666.13159, 5.00253339e-10
1668.82324, 2.84530351e-11
1671.51489, 3.66632384e-11
1674.20654, 3.72713319e-11
1676.89819, 3.86777485e-11
1679.58984, 3.64457631e-11
1682.28149, 3.88669409e-11
1684.97314, 4.01102207e-11
1687.66479, 3.88366769e-11
1690.35645, 4.30674524e-11
1693.0481, 2.5199387e-10
1695.73975, 1.10767395e-09
1698.4314, 3.75256187e-10
1701.12305, 2.76451691e-11
1703.8147, 2.66796429e-11
1706.50635, 3.05155068e-11
1709.198, 3.28889797e-11
1711.88965, 2.90549685e-11
1714.5813, 3.52045858e-11
1717.27295, 3.26720248e-11
1719.9646, 3.88855163e-11
1722.65625, 3.99021684e-11
1725.3479, 3.287772e-10
1728.03955, 1.12434395e-09
1730.7312, 8.75581774e-10
1733.42285, 9.32422917e-10
1736.1145, 2.4942079e-10
1738.80615, 2.57840398e-11
1741.4978, 2.6252462e-11
1744.18945, 3.11939086e-11
1746.8811, 2.93504214e-11
1749.57275, 2.83465317e-11
1752.2644, 2.42350515e-11
1754.95605, 2.27953698e-11
1757.64771, 4.16073731e-10
1760.33936, 1.04982889e-09
1763.03101, 1.91242855e-10
1765.72266, 2.24463191e-11
1768.41431, 2.35533953e-11
1771.10596, 2.47370926e-11
1773.79761, 2.78900566e-11
1776.48926, 2.75856213e-11
1779.18091, 2.71679138e-11
1781.87256, 2.39367779e-11
1784.56421, 2.7050754e-11
1787.25586, 3.25757511e-11
1789.94751, 4.76230555e-10
1792.63916, 8.87176055e-10
1795.33081, 1.18640431e-10
1798.02246, 2.35190912e-11
1800.71411, 2.92640287e-11
1803.40576, 3.60369061e-11
1806.09741, 2.97602394e-11
1808.78906, 2.82117125e-11
1811.48071, 2.4318542e-11
1814.17236, 2.50474554e-11
1816.86401, 2.55343142e-11
1819.55566, 3.60135186e-11
1822.24731, 5.51452994e-10
1824.93896, 7.76437636e-10
1827.63062, 7.37594916e-11
1830.32227, 2.20885844e-11
1833.01392, 1.95909226e-11
1835.70557, 2.26516115e-11
1838.39722, 2.4922002e-11
1841.08887, 2.41336135e-11
1843.78052, 2.04770905e-11
1846.47217, 2.17692479e-11
1849.16382, 2.67374543e-11
1851.85547, 5.45445182e-11
1854.54712, 6.78873679e-10
1857.23877, 7.13003379e-10
1859.93042, 5.53015654e-11
1862.62207, 2.28041735e-11
1865.31372, 2.40019619e-11
1868.00537, 3.30849619e-11
1870.69702, 3.05437481e-11
1873.38867, 2.37581552e-11
1876.08032, 2.26847065e-11
1878.77197, 1.87720967e-11
1881.46362, 2.11073416e-11
1884.15527, 6.40157857e-11
1886.84692, 7.23947069e-10
1889.53857, 5.73192716e-10
1892.23022, 3.937577e-11
1894.92188, 3.15989769e-11
1897.61353, 2.09962429e-11
1900.30518, 2.07661388e-11
1902.99683, 2.29886752e-11
1905.68848, 2.56336601e-11
1908.38013, 2.18231093e-11
1911.07178, 2.10798774e-11
1913.76343, 2.70697544e-11
1916.45508, 9.0435763e-11
1919.14673, 7.68403341e-10
1921.83838, 4.5661902e-10
1924.53003, 3.14727203e-11
1927.22168, 2.71422086e-11
1929.91333, 3.14992893e-11
1932.60498, 2.63843548e-11
1935.29663, 2.4510732e-11
