# Frequency (Hz), Power Spectrum (A^2/Hz)
745.587158, 6.13263218e-10
748.278809, 5.47837609e-10
750.970459, 6.07791817e-10
753.662109, 4.1564846e-10
756.35376, 3.21017796e-10
759.04541, 2.94811398e-10
761.737061, 3.35026784e-10
764.428711, 3.43272966e-10
767.120361, 3.60614594e-10
769.812012, 3.74847597e-10
772.503662, 4.26149921e-10
775.195312, 4.09992956e-10
777.886963, 3.55544039e-10
780.578613, 3.54180102e-10
783.270264, 2.53010696e-10
785.961914, 2.67005501e-10
788.653564, 2.83257584e-10
791.345215, 2.30932107e-10
794.036865, 2.28758443e-10
796.728516, 2.72816991e-10
799.420166, 4.46591403e-10
802.111816, 3.0038369e-10
804.803467, 2.16780122e-10
807.495117, 1.99219016e-10
810.186768, 2.00564884e-10
812.878418, 2.40193143e-10
815.570068, 2.54833349e-10
818.261719, 2.75905965e-10
820.953369, 2.51496435e-10
823.64502, 2.65044042e-10
826.33667, 2.95585084e-10
829.02832, 2.3285085e-10
831.719971, 2.74742618e-10
834.411621, 5.79768233e-10
837.103271, 5.69913061e-10
839.794922, 3.10197368e-10
842.486572, 3.05225373e-10
845.178223, 3.12062459e-10
847.869873, 3.64634628e-10
850.561523, 3.91514265e-10
853.253174, 3.85962623e-10
855.944824, 2.84374774e-10
858.636475, 2.45258813e-10
861.328125, 3.04337139e-10
864.019775, 3.37791323e-10
866.711426, 4.0379558e-10
869.403076, 4.80155526e-10
872.094727, 4.4869386e-10
874.786377, 3.79261622e-10
877.478027, 3.51366658e-10
880.169678, 3.0163852e-10
882.861328, 2.49040705e-10
885.552979, 2.8370245e-10
888.244629, 3.84480142e-10
890.936279, 3.44156897e-10
893.62793, 3.20327431e-10
896.31958, 3.34866301e-10
899.01123, 4.14546758e-10
901.702881, 4.36141345e-10
904.394531, 4.98327157e-10
907.086182, 4.92410557e-10
909.777832, 3.27156691e-10
912.469482, 2.71594441e-10
915.161133, 3.04871212e-10
917.852783, 3.62787883e-10
920.544434, 3.04950065e-10
923.236084, 2.20806901e-10
925.927734, 1.94012098e-10
928.619385, 2.6584776e-10
931.311035, 3.45040746e-10
934.002686, 3.56988494e-10
936.694336, 3.01471237e-10
939.385986, 2.43597781e-10
942.077637, 2.49401083e-10
944.769287, 2.48263077e-10
947.460938, 2.52014382e-10
950.152588, 2.44541942e-10
952.844238, 1.62127908e-10
955.535889, 1.52235308e-10
958.227539, 1.98781866e-10
960.919189, 2.63748412e-10
963.61084, 3.38030215e-10
966.30249, 3.69199088e-10
968.994141, 3.22169458e-10
971.685791, 2.30463398e-10
974.377441, 2.27071223e-10
977.069092, 1.88722246e-10
979.760742, 1.56787042e-10
982.452393, 1.57301422e-10
985.144043, 1.69219208e-10
987.835693, 1.86492141e-10
990.527344, 1.75009091e-10
993.218994, 1.30688946e-10
995.910645, 1.36861175e-10
998.602295, 2.86227819e-10
1001.29395, 3.45353801e-10
1003.9856, 2.40725412e-10
1006.67725, 2.45309356e-10
1009.3689, 3.05466874e-10
1012.06055, 3.65907332e-10
1014.7522, 3.77418763e-10
1017.44385, 2.80498402e-10
1020.1355, 2.33421865e-10
1022.82715, 2.65139549e-10
1025.5188, 3.08798487e-10
1028.21045, 3.35290878e-10
1030.9021, 3.37907619e-10
1033.59375, 3.26333682e-10
1036.2854, 2.59704147e-10
1038.97705, 1.84044099e-10
1041.6687, 1.70342615e-10
1044.36035, 1.92577718e-10
1047.052, 1.59246533e-10
1049.74365, 1.95937461e-10
1052.4353, 1.70933503e-10
1055.12695, 2.16964918e-10
1057.8186, 2.94801156e-10
1060.51025, 3.84818094e-10
1063.2019, 3.90003224e-10
1065.89355, 3.63443581e-10
1068.58521, 3.04555714e-10
1071.27686, 2.25612001e-10
1073.96851, 2.27254562e-10
1076.66016, 2.33251973e-10
1079.35181, 2.12755868e-10
1082.04346, 2.14357226e-10
1084.73511, 1.80349111e-10
1087.42676, 1.74283518e-10
1090.11841, 1.71857847e-10
1092.81006, 1.58786845e-10
1095.50171, 2.40084647e-10
1098.19336, 3.35730416e-10
1100.88501, 2.81608487e-10
1103.57666, 2.17752649e-10
1106.26831, 2.01647837e-10
1108.95996, 1.68476247e-10
1111.65161, 1.81473114e-10
1114.34326, 1.74674594e-10
1117.03491, 1.53508928e-10
1119.72656, 1.79843487e-10
1122.41821, 2.27489735e-10
1125.10986, 2.28988384e-10
1127.80151, 1.94561048e-10
1130.49316, 1.79754808e-10
1133.18481, 2.03565206e-10
1135.87646, 2.39832987e-10
1138.56812, 2.00641059e-10
1141.25977, 1.60555291e-10
1143.95142, 1.69584832e-10
1146.64307, 1.66660991e-10
1149.33472, 2.01571579e-10
1152.02637, 1.5432812e-10
1154.71802, 1.2396921e-10
1157.40967, 1.54338348e-10
1160.10132, 1.48404525e-10
1162.79297, 1.20741445e-10
1165.48462, 1.18192789e-10
1168.17627, 1.40943951e-10
1170.86792, 1.3615728e-10
1173.55957, 1.40451289e-10
1176.25122, 1.32269529e-10
1178.94287, 1.37490477e-10
1181.63452, 1.80419985e-10
1184.32617, 1.55538124e-10
1187.01782, 1.46254148e-10
1189.70947, 1.66538838e-10
1192.40112, 2.16534624e-10
1195.09277, 2.20530608e-10
1197.78442, 2.50001297e-10
1200.47607, 3.42612577e-10
1203.16772, 2.3461233e-10
1205.85938, 2.18898399e-10
1208.55103, 2.71839551e-10
1211.24268, 2.98765956e-10
1213.93433, 2.69055778e-10
1216.62598, 2.32451253e-10
1219.31763, 1.72032041e-10
1222.00928, 1.43519668e-10
1224.70093, 1.548775e-10
1227.39258, 1.35273931e-10
1230.08423, 1.48147383e-10
1232.77588, 1.60479657e-10
1235.46753, 1.63925359e-10
1238.15918, 1.50622001e-10
1240.85083, 1.52417884e-10
1243.54248, 1.86167609e-10
1246.23413, 2.04168876e-10
1248.92578, 2.45281961e-10
1251.61743, 2.18536148e-10
1254.30908, 1.69269071e-10
1257.00073, 1.78145693e-10
1259.69238, 1.93905322e-10
1262.38403, 1.97059952e-10
1265.07568, 2.00058234e-10
1267.76733, 2.46138054e-10
1270.45898, 2.4566385e-10
1273.15063, 1.94698799e-10
1275.84229, 1.8346473e-10
1278.53394, 1.68910025e-10
1281.22559, 2.03461858e-10
1283.91724, 2.38767922e-10
1286.60889, 3.08603698e-10
1289.30054, 3.13314846e-10
1291.99219, 2.39889247e-10
1294.68384, 2.09968806e-10
1297.37549, 2.50036769e-10
1300.06714, 4.48921816e-10
1302.75879, 4.22266999e-10
1305.45044, 2.82462914e-10
1308.14209, 2.11706486e-10
1310.83374, 1.79990287e-10
1313.52539, 2.12202242e-10
1316.21704, 2.06967832e-10
1318.90869, 2.07493162e-10
1321.60034, 1.98850006e-10
1324.29199, 2.00369041e-10
1326.98364, 1.43708281e-10
1329.67529, 1.51348462e-10
1332.36694, 1.7547401e-10
1335.05859, 1.59516636e-10
1337.75024, 2.07189432e-10
1340.44189, 2.33939451e-10
1343.13354, 2.79406748e-10
1345.8252, 2.47683984e-10
1348.51685, 2.78354645e-10
1351.2085, 2.41043296e-10
1353.90015, 2.03213474e-10
1356.5918, 2.22729668e-10
1359.28345, 2.38129905e-10
1361.9751, 2.12772536e-10
1364.66675, 1.39126127e-10
1367.3584, 1.11424647e-10
1370.05005, 1.13223611e-10
1372.7417, 1.13423097e-10
1375.43335, 1.41575682e-10
1378.125, 1.40095852e-10
1380.81665, 1.49714116e-10
1383.5083, 1.36449269e-10
1386.19995, 1.60405855e-10
1388.8916, 1.80883419e-10
1391.58325, 3.02293662e-10
1394.2749, 3.62549352e-10
1396.96655, 3.03186587e-10
1399.6582, 2.7625896e-10
1402.34985, 1.73645112e-10
1405.0415, 1.50688892e-10
1407.73315, 1.75406439e-10
1410.4248, 1.83276144e-10
1413.11646, 1.68574793e-10
1415.80811, 1.63513911e-10
1418.49976, 2.30398201e-10
1421.19141, 2.67280531e-10
1423.88306, 2.41780707e-10
1426.57471, 1.87646856e-10
1429.26636, 1.88990115e-10
1431.95801, 2.0311211e-10
1434.64966, 1.90070473e-10
1437.34131, 2.26258165e-10
1440.03296, 1.97697969e-10
1442.72461, 1.7024937e-10
1445.41626, 1.45523815e-10
1448.10791, 2.03816367e-10
1450.79956, 2.81230816e-10
1453.49121, 1.90768221e-10
1456.18286, 1.67321726e-10
1458.87451, 1.62129477e-10
1461.56616, 1.63315347e-10
1464.25781, 1.44458986e-10
1466.94946, 1.5181334e-10
1469.64111, 1.50656057e-10
1472.33276, 1.67355685e-10
1475.02441, 1.55104818e-10
1477.71606, 1.2219252e-10
1480.40771, 1.26601771e-10
1483.09937, 1.01388731e-10
1485.79102, 1.0430859e-10
1488.48267, 1.1172667e-10
1491.17432, 1.02027324e-10
1493.86597, 1.16629553e-10
1496.55762, 1.71171952e-10
1499.24927, 2.40353071e-10
1501.94092, 1.8259598e-10
1504.63257, 1.2073903e-10
1507.32422, 1.06930048e-10
1510.01587, 8.72043965e-11
1512.70752, 8.71965833e-11
1515.39917, 8.03000999e-11
1518.09082, 1.10773876e-10
1520.78247, 1.08225956e-10
1523.47412, 8.86450982e-11
1526.16577, 8.6304075e-11
1528.85742, 9.94589341e-11
1531.54907, 1.0875828e-10
1534.24072, 8.86620638e-11
1536.93237, 1.09396651e-10
1539.62402, 1.11518232e-10
1542.31567, 1.03234969e-10
1545.00732, 1.09174163e-10
1547.69897, 1.49395551e-10
1550.39062, 2.10306286e-10
1553.08228, 1.16388586e-10
1555.77393, 1.22425264e-10
1558.46558, 1.30775196e-10
1561.15723, 1.57338614e-10
1563.84888, 1.58356994e-10
1566.54053, 1.32261854e-10
1569.23218, 1.20970789e-10
1571.92383, 9.02592445e-11
1574.61548, 9.66520058e-11
1577.30713, 8.85393148e-11
1579.99878, 9.99804198e-11
1582.69043, 9.62972618e-11
1585.38208, 8.34503855e-11
1588.07373, 7.84010842e-11
1590.76538, 6.99568459e-11
1593.45703, 8.71606121e-11
1596.14868, 1.01647447e-10
1598.84033, 1.68912329e-10
1601.53198, 1.65414626e-10
1604.22363, 1.19802848e-10
1606.91528, 1.24771665e-10
1609.60693, 1.00138751e-10
1612.29858, 8.34037769e-11
1614.99023, 6.75106845e-11
1617.68188, 7.94712907e-11
1620.37354, 9.03933109e-11
1623.06519, 9.04605349e-11
1625.75684, 8.79177842e-11
1628.44849, 6.92754604e-11
1631.14014, 7.38993727e-11
1633.83179, 8.68544958e-11
1636.52344, 8.86690582e-11
1639.21509, 9.90313317e-11
1641.90674, 1.13891264e-10
1644.59839, 1.2052713e-10
1647.29004, 1.31477884e-10
1649.98169, 1.76303985e-10
1652.67334, 1.2722691e-10
1655.36499, 1.44048606e-10
1658.05664, 1.54090574e-10
1660.74829, 1.25447486e-10
1663.43994, 1.05392327e-10
1666.13159, 1.08110326e-10
1668.82324, 1.07803329e-10
1671.51489, 8.95626767e-11
1674.20654, 9.55513169e-11
1676.89819, 1.21796698e-10
1679.58984, 1.34576739e-10
1682.28149, 1.31008052e-10
1684.97314, 1.11237707e-10
1687.66479, 9.93251661e-11
1690.35645, 8.07462361e-11
1693.0481, 7.42843287e-11
1695.73975, 7.05741715e-11
1698.4314, 1.2118366e-10
1701.12305, 1.35195202e-10
1703.8147, 9.1437434e-11
1706.50635, 8.76517539e-11
1709.198, 7.16485135e-11
1711.88965, 9.7932544e-11
1714.5813, 1.0786242e-10
1717.27295, 9.18210438e-11
1719.9646, 9.30236999e-11
1722.65625, 8.38961678e-11
1725.3479, 9.21092785e-11
1728.03955, 9.30368005e-11
1730.7312, 8.86035759e-11
1733.42285, 7.46916973e-11
1736.1145, 8.15600504e-11
1738.80615, 7.59839622e-11
1741.4978, 8.44005837e-11
1744.18945, 1.00470694e-10
1746.8811, 1.07028907e-10
1749.57275, 1.27521202e-10
1752.2644, 1.71216361e-10
1754.95605, 1.85531937e-10
1757.64771, 1.49867285e-10
1760.33936, 1.28038344e-10
1763.03101, 1.49464371e-10
1765.72266, 1.3088601e-10
1768.41431, 1.13834255e-10
1771.10596, 9.31985877e-11
1773.79761, 8.35426173e-11
1776.48926, 7.78737699e-11
1779.18091, 8.23577179e-11
1781.87256, 7.38871186e-11
1784.56421, 6.87729665e-11
1787.25586, 7.2619126e-11
1789.94751, 7.0498489e-11
1792.63916, 7.60671179e-11
1795.33081, 8.86387908e-11
1798.02246, 1.12267369e-10
1800.71411, 1.09446313e-10
1803.40576, 7.29812322e-11
1806.09741, 7.47877038e-11
1808.78906, 8.36632499e-11
1811.48071, 1.01266169e-10
1814.17236, 8.86684684e-11
1816.86401, 6.99642705e-11
1819.55566, 6.63754052e-11
1822.24731, 5.73624342e-11
1824.93896, 7.84102158e-11
1827.63062, 8.14460652e-11
1830.32227, 7.06050704e-11
1833.01392, 6.34363603e-11
1835.70557, 5.5324665e-11
1838.39722, 6.27826818e-11
1841.08887, 6.53684121e-11
1843.78052, 7.33745426e-11
1846.47217, 8.48815324e-11
1849.16382, 8.9368242e-11
1851.85547, 7.78734299e-11
1854.54712, 6.57062807e-11
1857.23877, 6.43209652e-11
1859.93042, 6.52000537e-11
1862.62207, 6.91979529e-11
1865.31372, 7.77325218e-11
1868.00537, 7.46349371e-11
1870.69702, 6.13118584e-11
1873.38867, 5.38431869e-11
1876.08032, 5.02841623e-11
1878.77197, 5.48328223e-11
1881.46362, 6.96905866e-11
1884.15527, 6.93599136e-11
1886.84692, 6.57697091e-11
1889.53857, 6.35067138e-11
1892.23022, 5.97533065e-11
1894.92188, 6.44436726e-11
1897.61353, 7.09520984e-11
1900.30518, 8.91693941e-11
1902.99683, 7.86616883e-11
1905.68848, 6.8071139e-11
1908.38013, 6.98710881e-11
1911.07178, 7.5431536e-11
1913.76343, 7.19923912e-11
1916.45508, 7.27002347e-11
1919.14673, 9.0465524e-11
1921.83838, 9.21799373e-11
1924.53003, 9.24147564e-11
1927.22168, 8.46404544e-11
1929.91333, 9.2449555e-11
1932.60498, 8.71215391e-11
1935.29663, 7.15336748e-11
1937.98828, 6.24319554e-11
1940.67993, 5.91556595e-11
1943.37158, 6.86329674e-11
1946.06323, 7.17148771e-11
1948.75488, 7.47459039e-11
1951.44653, 6.27400215e-11
1954.13818, 4.87385375e-11
1956.82983, 5.85165597e-11
1959.52148, 6.05077377e-11
1962.21313, 5.81682653e-11
1964.90479, 5.80580375e-11
1967.59644, 6.00715172e-11
1970.28809, 5.83478613e-11
1972.97974, 6.37093087e-11
1975.67139, 6.9648301e-11
1978.36304, 6.67709221e-11
1981.05469, 6.57783897e-11
1983.74634, 6.2074762e-11
1986.43799, 6.69557465e-11
1989.12964, 7.28361052e-11
1991.82129, 7.79273035e-11
1994.51294, 9.53155055e-11
1997.20459, 9.57332338e-11
1999.89624, 8.59958355e-11
2002.58789, 6.53305812e-11
2005.27954, 6.30638736e-11
2007.97119, 6.8684787e-11
2010.66284, 7.39354064e-11
2013.35449, 7.43717102e-11
2016.04614, 7.1107828e-11
2018.73779, 5.84707005e-11
2021.42944, 6.16076773e-11
2024.12109, 7.31424366e-11
2026.81274, 7.20844634e-11
2029.50439, 6.63703675e-11
2032.19604, 6.47453896e-11
2034.8877, 6.25408822e-11
2037.57935, 6.97964325e-11
2040.271, 8.03273351e-11
2042.96265, 7.71661693e-11
2045.6543, 7.57172311e-11
2048.34595, 8.45631482e-11
2051.0376, 1.02965546e-10
2053.72925, 1.13199596e-10
2056.4209, 9.23620347e-11
2059.11255, 6.93475416e-11
2061.8042, 6.69795538e-11
2064.49585, 7.31957064e-11
2067.1875, 8.84145118e-11
2069.87915, 8.47551196e-11
2072.5708, 7.3666559e-11
2075.26245, 7.882172e-11
2077.9541, 8.25353674e-11
2080.64575, 7.30763297e-11
2083.3374, 6.03456313e-11
2086.02905, 6.49333712e-11
2088.7207, 7.13014092e-11
2091.41235, 6.75681316e-11
2094.104, 6.6633081e-11
2096.79565, 6.70847128e-11
2099.4873, 7.74675532e-11
2102.17896, 7.29725239e-11
2104.87061, 6.06307227e-11
2107.56226, 6.61685845e-11
2110.25391, 7.49083573e-11
2112.94556, 7.8259968e-11
2115.63721, 8.17064402e-11
2118.32886, 8.03695235e-11
2121.02051, 7.82753376e-11
2123.71216, 7.80744705e-11
2126.40381, 8.14223133e-11
2129.09546, 8.42558037e-11
2131.78711, 8.99254768e-11
2134.47876, 8.54058005e-11
2137.17041, 8.96520844e-11
2139.86206, 9.82428305e-11
2142.55371, 9.8049506e-11
2145.24536, 8.62891633e-11
2147.93701, 1.06172182e-10
2150.62866, 1.21960039e-10
2153.32031, 1.13232257e-10
2156.01196, 1.13612501e-10
2158.70361, 9.77790557e-11
2161.39526, 9.18052648e-11
2164.08691, 8.90079607e-11
2166.77856, 8.94473107e-11
2169.47021, 8.94636795e-11
2172.16187, 8.75916839e-11
2174.85352, 9.51788509e-11
2177.54517, 8.53479301e-11
2180.23682, 8.47308404e-11
2182.92847, 8.59143312e-11
2185.62012, 7.54491677e-11
2188.31177, 6.39012801e-11
2191.00342, 6.53962787e-11
2193.69507, 7.02338604e-11
2196.38672, 7.22870444e-11
2199.07837, 1.16233058e-10
2201.77002, 1.12968683e-10
2204.46167, 8.90439736e-11
2207.15332, 9.70728428e-11
2209.84497, 1.02509078e-10
2212.53662, 8.69371589e-11
2215.22827, 7.1593953e-11
2217.91992, 7.32514882e-11
2220.61157, 7.52142723e-11
2223.30322, 8.30999436e-11
2225.99487, 8.75259101e-11
2228.68652, 7.5569058e-11
2231.37817, 7.59167798e-11
2234.06982, 8.55399016e-11
2236.76147, 1.00163933e-10
2239.45312, 1.12455233e-10
2242.14478, 1.24555727e-10
2244.83643, 1.22752225e-10
2247.52808, 1.13912074e-10
2250.21973, 1.13895192e-10
2252.91138, 9.28251156e-11
2255.60303, 1.09889611e-10
2258.29468, 1.32766007e-10
2260.98633, 1.3814036e-10
2263.67798, 1.22757082e-10
2266.36963, 1.06589099e-10
2269.06128, 1.16778656e-10
2271.75293, 1.12439717e-10
2274.44458, 1.18228413e-10
2277.13623, 1.16967366e-10
2279.82788, 1.08687753e-10
2282.51953, 1.094769e-10
2285.21118, 1.18071691e-10
2287.90283, 1.48340229e-10
2290.59448, 1.38469319e-10
2293.28613, 1.37287098e-10
2295.97778, 1.33956832e-10
2298.66943, 1.37529391e-10
2301.36108, 1.33357825e-10
2304.05273, 1.1829579e-10
2306.74438, 1.23459756e-10
2309.43604, 1.18324836e-10
2312.12769, 1.21148924e-10
2314.81934, 1.21798974e-10
2317.51099, 1.52156177e-10
2320.20264, 1.46576348e-10
2322.89429, 1.29920893e-10
2325.58594, 1.3680504e-10
2328.27759, 1.32576145e-10
2330.96924, 1.17904506e-10
2333.66089, 1.09295205e-10
2336.35254, 1.12393261e-10
2339.04419, 1.1238694e-10
2341.73584, 1.11919578e-10
2344.42749, 1.0796472e-10
2347.11914, 9.95248189e-11
2349.81079, 1.18018442e-10
2352.50244, 8.52166462e-11
2355.19409, 7.91135282e-11
2357.88574, 7.25032048e-11
2360.57739, 6.88525972e-11
2363.26904, 7.87745008e-11
2365.96069, 8.10234033e-11
2368.65234, 8.51895152e-11
2371.34399, 7.52143348e-11
2374.03564, 8.40592942e-11
2376.72729, 8.21858068e-11
2379.41895, 8.01351416e-11
2382.1106, 8.413302e-11
2384.80225, 8.08153822e-11
2387.4939, 8.51162404e-11
2390.18555, 8.55558471e-11
2392.8772, 8.97397226e-11
2395.56885, 9.52688275e-11
2398.2605, 1.23157845e-10
2400.95215, 1.29761535e-10
