# Frequency (Hz), Power Spectrum (A^2/Hz)
791.345215, 1.82509621e-06
794.036865, 1.26140617e-06
796.728516, 1.0860233e-06
799.420166, 1.98384123e-06
802.111816, 1.33949322e-06
804.803467, 8.19492925e-07
807.495117, 1.58465878e-06
810.186768, 1.68699125e-06
812.878418, 1.16391516e-06
815.570068, 1.70147825e-06
818.261719, 1.68035615e-06
820.953369, 1.1430792e-06
823.64502, 1.74172669e-06
826.33667, 1.74113245e-06
829.02832, 9.72602379e-07
831.719971, 1.62206061e-06
834.411621, 1.93484448e-06
837.103271, 1.0829624e-06
839.794922, 1.49771722e-06
842.486572, 1.87966657e-06
845.178223, 1.05382264e-06
847.869873, 1.4100616e-06
850.561523, 2.08285701e-06
853.253174, 1.24379062e-06
855.944824, 1.48203344e-06
858.636475, 2.12711711e-06
861.328125, 1.51508004e-06
864.019775, 0.000161359319
866.711426, 0.000608847418
869.403076, 0.000148036284
872.094727, 1.32932018e-06
874.786377, 2.04818252e-06
877.478027, 1.52569703e-06
880.169678, 1.35005803e-06
882.861328, 2.13750263e-06
885.552979, 1.42840918e-06
888.244629, 1.06606785e-06
890.936279, 1.82925589e-06
893.62793, 1.44225328e-06
896.31958, 9.88479655e-07
899.01123, 1.63812115e-06
901.702881, 1.41943769e-06
904.394531, 9.35997377e-07
907.086182, 1.55497219e-06
909.777832, 1.53549354e-06
912.469482, 1.00683894e-06
915.161133, 1.48958634e-06
917.852783, 1.45475781e-06
920.544434, 9.89464183e-07
923.236084, 1.41956821e-06
925.927734, 1.37570999e-06
928.619385, 7.63006028e-07
931.311035, 1.15152295e-06
934.002686, 1.58132934e-06
936.694336, 9.19305307e-07
939.385986, 1.16330557e-06
942.077637, 1.6759252e-06
944.769287, 1.02944182e-06
947.460938, 1.28462887e-06
950.152588, 1.98404678e-06
952.844238, 1.21583582e-06
955.535889, 1.15224452e-06
958.227539, 1.67477674e-06
960.919189, 1.07826656e-06
963.61084, 1.07059373e-06
966.30249, 1.73714625e-06
968.994141, 1.16748038e-06
971.685791, 8.88631689e-07
974.377441, 1.54318741e-06
977.069092, 1.07333824e-06
979.760742, 7.60199669e-07
982.452393, 1.47205014e-06
985.144043, 1.29677414e-06
987.835693, 9.24317021e-07
990.527344, 1.51740437e-06
993.218994, 1.47073274e-06
995.910645, 8.73279077e-07
998.602295, 1.53830115e-06
1001.29395, 1.67838061e-06
1003.9856, 9.33590798e-07
1006.67725, 1.31191996e-06
1009.3689, 1.42225235e-06
1012.06055, 7.42757265e-07
1014.7522, 1.11826671e-06
