# Frequency (Hz), Power Spectrum (A^2/Hz)
670.220947, 5.39816369e-09
672.912598, 8.18158163e-09
675.604248, 2.57341948e-09
678.295898, 6.23553653e-10
680.987549, 9.77522396e-10
683.679199, 1.68230296e-09
686.37085, 7.90239985e-10
689.0625, 7.67730046e-10
691.75415, 1.45005064e-09
694.445801, 4.91534091e-10
697.137451, 5.26227006e-10
699.829102, 1.55254243e-09
702.520752, 5.28677013e-09
705.212402, 5.74313797e-09
707.904053, 1.69906589e-09
710.595703, 6.73452238e-10
713.287354, 2.76738604e-10
715.979004, 1.17425047e-09
718.670654, 7.28655525e-10
721.362305, 2.27497313e-10
724.053955, 1.25265209e-09
726.745605, 9.23121524e-10
729.437256, 2.92140284e-10
732.128906, 1.50014123e-09
734.820557, 6.21870955e-09
737.512207, 4.56559146e-09
740.203857, 1.15882393e-09
742.895508, 1.1073491e-09
745.587158, 2.00801348e-10
748.278809, 7.79635523e-10
750.970459, 1.03621378e-09
753.662109, 2.30917938e-10
756.35376, 6.74227119e-10
759.04541, 1.17333465e-09
761.737061, 3.09724496e-10
764.428711, 1.05771769e-09
767.120361, 6.30359542e-09
769.812012, 3.44906859e-09
772.503662, 5.19647048e-10
775.195312, 1.21389476e-09
777.886963, 4.11019968e-10
780.578613, 4.3284637e-10
783.270264, 1.16115084e-09
785.961914, 4.97610897e-10
788.653564, 3.77989307e-10
791.345215, 1.29190536e-09
794.036865, 5.58813829e-10
796.728516, 8.2230972e-10
799.420166, 5.31319744e-09
802.111816, 2.56342148e-09
804.803467, 3.1932601e-10
807.495117, 1.01888986e-09
810.186768, 6.72437273e-10
812.878418, 1.96299574e-10
815.570068, 8.92087959e-10
818.261719, 8.01186562e-10
820.953369, 2.22569629e-10
823.64502, 8.76289263e-10
826.33667, 9.90572513e-10
829.02832, 1.51142998e-09
831.719971, 6.28014885e-09
834.411621, 2.94288149e-09
837.103271, 4.1435011e-10
839.794922, 9.59802793e-10
842.486572, 1.47991919e-09
845.178223, 5.06511777e-10
847.869873, 9.77397163e-10
850.561523, 1.65325986e-09
853.253174, 1.84044779e-09
855.944824, 1.6657784e-09
858.636475, 1.69993875e-09
861.328125, 2.35548581e-09
864.019775, 1.52616749e-07
866.711426, 5.5426375e-07
869.403076, 1.36719279e-07
872.094727, 1.24078958e-09
874.786377, 1.64560043e-09
877.478027, 1.69504599e-09
880.169678, 1.89474103e-09
882.861328, 1.58730185e-09
885.552979, 9.36813516e-10
888.244629, 5.36046596e-10
890.936279, 1.36275013e-09
893.62793, 2.37943976e-09
896.31958, 4.78516826e-09
899.01123, 1.71291981e-09
901.702881, 8.07347245e-10
904.394531, 4.13299089e-10
907.086182, 8.56574922e-10
909.777832, 7.51092077e-10
912.469482, 2.09087331e-10
915.161133, 6.88777868e-10
917.852783, 7.05470626e-10
920.544434, 1.36096565e-10
923.236084, 5.73634529e-10
925.927734, 2.71871015e-09
928.619385, 4.07787049e-09
931.311035, 1.10505638e-09
934.002686, 8.36772429e-10
936.694336, 2.29707989e-10
939.385986, 4.54420168e-10
942.077637, 9.86179138e-10
944.769287, 2.75626411e-10
947.460938, 3.56237179e-10
950.152588, 8.74598505e-10
952.844238, 3.04717307e-10
955.535889, 3.91675137e-10
958.227539, 3.15061799e-09
960.919189, 3.71153264e-09
963.61084, 5.2817789e-10
966.30249, 7.72030051e-10
968.994141, 3.39868717e-10
