# Frequency (Hz), Power Spectrum (A^2/Hz)
1286.60889, 3.73439696e-10
1289.30054, 3.13615606e-10
1291.99219, 3.90929872e-10
1294.68384, 2.95577202e-10
1297.37549, 2.92380964e-08
1300.06714, 1.07325725e-07
1302.75879, 2.58718149e-08
1305.45044, 2.82223966e-10
1308.14209, 5.15170684e-10
1310.83374, 3.03124659e-09
1313.52539, 2.59076205e-09
1316.21704, 4.08166279e-10
1318.90869, 2.24349012e-10
1321.60034, 7.70698297e-11
1324.29199, 2.16565904e-10
1326.98364, 1.34255329e-10
1329.67529, 7.13299975e-11
1332.36694, 2.1070222e-10
1335.05859, 1.54625243e-10
1337.75024, 5.52462069e-11
1340.44189, 4.09888012e-10
1343.13354, 3.06453618e-09
1345.8252, 1.7880849e-09
1348.51685, 1.32869812e-10
1351.2085, 1.17014495e-10
1353.90015, 1.78348603e-11
1356.5918, 9.43689571e-11
1359.28345, 1.34620412e-10
1361.9751, 2.3743273e-11
1364.66675, 7.17854803e-11
1367.3584, 1.28432986e-10
1370.05005, 2.91223157e-11
1372.7417, 4.64005723e-10
1375.43335, 3.13214898e-09
1378.125, 1.34792166e-09
1380.81665, 6.09002779e-11
1383.5083, 1.37666184e-10
1386.19995, 4.27962075e-11
1388.8916, 3.73521561e-11
1391.58325, 1.30240721e-10
1394.2749, 4.07866171e-11
1396.96655, 2.73133721e-11
1399.6582, 1.09678086e-10
1402.34985, 4.40564737e-11
1405.0415, 5.72512704e-10
1407.73315, 3.04938963e-09
1410.4248, 1.00880415e-09
1413.11646, 1.34246451e-11
1415.80811, 8.93849855e-11
1418.49976, 6.33329639e-11
1421.19141, 1.19947446e-11
1423.88306, 8.77190612e-11
1426.57471, 7.42901921e-11
1429.26636, 1.80881178e-11
1431.95801, 7.87165957e-11
1434.64966, 8.07562767e-11
1437.34131, 7.85097931e-10
1440.03296, 2.90465962e-09
1442.72461, 7.44629858e-10
1445.41626, 1.260958e-11
1448.10791, 5.11228594e-11
1450.79956, 7.79293782e-11
1453.49121, 1.69005365e-11
1456.18286, 4.5227818e-11
1458.87451, 9.05719041e-11
1461.56616, 1.92960006e-11
1464.25781, 3.168385e-11
1466.94946, 8.14503326e-11
1469.64111, 9.92696592e-10
1472.33276, 2.65163869e-09
1475.02441, 5.0964305e-10
1477.71606, 3.72264962e-11
1480.40771, 4.29366057e-11
1483.09937, 9.89713658e-11
1485.79102, 5.6830339e-11
1488.48267, 3.25164097e-11
1491.17432, 1.03920109e-10
1493.86597, 6.81169635e-11
1496.55762, 7.13865356e-11
1499.24927, 1.30467415e-10
1501.94092, 1.26054467e-09
1504.63257, 2.39516362e-09
1507.32422, 3.7903744e-10
1510.01587, 1.21697624e-10
1512.70752, 1.2382001e-09
1515.39917, 2.39302711e-08
1518.09082, 2.24323227e-08
1520.78247, 9.41631551e-10
1523.47412, 1.05330134e-10
1526.16577, 1.03214388e-10
1528.85742, 1.0000991e-10
1531.54907, 1.19828453e-10
1534.24072, 1.51424984e-09
1536.93237, 2.13037543e-09
1539.62402, 2.07723352e-10
1542.31567, 7.03466591e-11
1545.00732, 3.18509524e-11
1547.69897, 4.84551878e-11
1550.39062, 6.86816368e-11
1553.08228, 3.10756143e-11
1555.77393, 2.75950599e-11
1558.46558, 5.06036983e-11
1561.15723, 2.00443377e-11
1563.84888, 6.93326299e-11
1566.54053, 1.64543301e-09
1569.23218, 1.75138293e-09
1571.92383, 9.24640295e-11
1574.61548, 4.94789001e-11
1577.30713, 2.61465415e-11
1579.99878, 1.83110003e-11
1582.69043, 4.36467078e-11
1585.38208, 2.95620854e-11
1588.07373, 1.26344091e-11
1590.76538, 3.54888827e-11
1593.45703, 2.45732167e-11
1596.14868, 1.06916871e-10
1598.84033, 1.75749826e-09
1601.53198, 1.41001311e-09
1604.22363, 4.17774322e-11
1606.91528, 2.29464173e-11
1609.60693, 2.33584593e-11
1612.29858, 4.51962426e-12
1614.99023, 1.64471128e-11
1617.68188, 2.0709174e-11
1620.37354, 3.55812623e-12
1623.06519, 1.22540467e-11
1625.75684, 2.24300595e-11
1628.44849, 1.73668066e-10
1631.14014, 1.88828242e-09
1633.83179, 1.13892529e-09
1636.52344, 2.1647505e-11
1639.21509, 8.17011389e-12
1641.90674, 2.06183196e-11
1644.59839, 6.46706603e-12
1647.29004, 7.07475484e-12
1649.98169, 1.87443793e-11
1652.67334, 7.81070174e-12
1655.36499, 5.22383439e-12
1658.05664, 1.76213107e-11
1660.74829, 2.64262501e-10
1663.43994, 1.92775573e-09
1666.13159, 8.52243054e-10
1668.82324, 1.12887208e-11
1671.51489, 3.46883546e-12
1674.20654, 1.20341575e-11
1676.89819, 7.66942412e-12
1679.58984, 2.06470583e-12
1682.28149, 8.35572323e-12
1684.97314, 7.65372748e-12
1687.66479, 2.85945725e-12
1690.35645, 9.03361587e-12
1693.0481, 3.7747902e-10
1695.73975, 1.90358462e-09
1698.4314, 6.1471267e-10
1701.12305, 1.15945023e-11
1703.8147, 4.64837153e-12
1706.50635, 7.41144906e-12
1709.198, 1.0408471e-11
1711.88965, 5.53501255e-12
1714.5813, 1.06489548e-11
1717.27295, 1.27236685e-11
1719.9646, 1.19966207e-11
1722.65625, 9.85095772e-12
1725.3479, 5.21301668e-10
1728.03955, 1.84721849e-09
1730.7312, 2.96363795e-10
1733.42285, 2.17472862e-09
1736.1145, 5.06516329e-10
1738.80615, 6.5102394e-12
1741.4978, 7.9709182e-12
1744.18945, 6.73344193e-12
1746.8811, 7.34959402e-12
1749.57275, 7.35482335e-12
1752.2644, 5.40828406e-12
1754.95605, 5.05889341e-12
1757.64771, 6.49855225e-10
1760.33936, 1.70858094e-09
1763.03101, 2.81192541e-10
1765.72266, 4.39444228e-12
1768.41431, 3.65124901e-12
1771.10596, 2.66621881e-12
1773.79761, 2.98657713e-12
1776.48926, 3.25077812e-12
1779.18091, 2.85416482e-12
1781.87256, 2.94046536e-12
1784.56421, 3.28597349e-12
1787.25586, 9.97416212e-12
1789.94751, 8.06351597e-10
1792.63916, 1.56412383e-09
1795.33081, 1.74789586e-10
1798.02246, 3.07537047e-12
1800.71411, 2.25379502e-12
1803.40576, 1.72098783e-12
1806.09741, 1.87695714e-12
1808.78906, 1.61558375e-12
1811.48071, 1.51887931e-12
1814.17236, 2.02172632e-12
1816.86401, 2.62478515e-12
1819.55566, 2.02699541e-11
1822.24731, 9.50494683e-10
1824.93896, 1.36434164e-09
1827.63062, 1.00234661e-10
1830.32227, 3.31332639e-12
1833.01392, 2.41091153e-12
1835.70557, 1.91410646e-12
1838.39722, 1.67974738e-12
1841.08887, 1.89019612e-12
1843.78052, 1.85808617e-12
1846.47217, 1.73887749e-12
1849.16382, 3.09133079e-12
1851.85547, 3.97596955e-11
1854.54712, 1.072884e-09
1857.23877, 1.14518983e-09
1859.93042, 5.34635183e-11
1862.62207, 2.28264044e-12
1865.31372, 2.47770294e-12
1868.00537, 2.33213514e-12
1870.69702, 1.48360816e-12
1873.38867, 2.39046695e-12
1876.08032, 2.73945688e-12
1878.77197, 1.50748522e-12
1881.46362, 3.7001552e-12
1884.15527, 7.4882045e-11
1886.84692, 1.19261856e-09
1889.53857, 9.45197032e-10
1892.23022, 2.80885055e-11
1894.92188, 2.18566918e-12
1897.61353, 2.1875674e-12
1900.30518, 3.90632405e-12
1902.99683, 1.86597287e-12
1905.68848, 2.0149184e-12
1908.38013, 4.50269899e-12
1911.07178, 3.00591691e-12
1913.76343, 4.76277438e-12
1916.45508, 1.22747632e-10
1919.14673, 1.26589172e-09
1921.83838, 7.41801842e-10
1924.53003, 1.62504038e-11
1927.22168, 4.63234746e-12
1929.91333, 5.28528827e-12
1932.60498, 1.08817877e-11
1935.29663, 1.16801811e-11
1937.98828, 1.10392216e-11
1940.67993, 1.22301726e-11
1943.37158, 1.37466444e-11
1946.06323, 1.60135114e-10
1948.75488, 3.16660054e-09
1951.44653, 4.0290189e-09
1954.13818, 6.60597688e-10
1956.82983, 1.79261276e-11
1959.52148, 1.44999733e-11
1962.21313, 1.48302533e-11
1964.90479, 1.66321904e-11
1967.59644, 1.71250288e-11
1970.28809, 7.64801156e-12
1972.97974, 8.38716423e-12
1975.67139, 1.36610532e-11
1978.36304, 4.54690235e-12
1981.05469, 2.68323558e-10
1983.74634, 1.31082889e-09
1986.43799, 4.12100604e-10
1989.12964, 6.52645559e-12
1991.82129, 1.3341786e-11
1994.51294, 4.3221841e-12
1997.20459, 4.68861712e-12
1999.89624, 1.34852103e-11
2002.58789, 4.86147624e-12
2005.27954, 3.44764516e-12
2007.97119, 1.47545743e-11
2010.66284, 6.69551307e-12
2013.35449, 3.41755457e-10
2016.04614, 1.24124422e-09
2018.73779, 2.83814888e-10
2021.42944, 2.98301726e-12
2024.12109, 1.56042401e-11
2026.81274, 1.07129887e-11
2029.50439, 3.62960335e-12
2032.19604, 1.64592107e-11
2034.8877, 1.43022122e-11
2037.57935, 3.86570376e-12
2040.271, 1.43976992e-11
2042.96265, 1.60741091e-11
2045.6543, 4.0158446e-10
2048.34595, 1.05963605e-09
2051.0376, 1.81453033e-10
2053.72925, 3.14667194e-12
2056.4209, 1.15539375e-11
2059.11255, 1.96809912e-11
2061.8042, 4.03515676e-12
2064.49585, 1.03335144e-11
2067.1875, 2.10680848e-11
2069.87915, 5.74982032e-12
2072.5708, 9.36058956e-12
2075.26245, 3.02131445e-11
2077.9541, 5.60162916e-10
2080.64575, 1.06887166e-09
2083.3374, 1.37920966e-10
2086.02905, 1.1201976e-11
2088.7207, 7.48821057e-12
2091.41235, 2.71945591e-11
2094.104, 1.01247084e-11
2096.79565, 6.05224074e-12
2099.4873, 2.49362735e-11
2102.17896, 1.25850155e-11
2104.87061, 5.34424501e-12
2107.56226, 3.84015111e-11
2110.25391, 6.66300848e-10
2112.94556, 9.24393451e-10
2115.63721, 8.61127211e-11
2118.32886, 1.9650833e-11
2121.02051, 4.19574184e-12
2123.71216, 2.543688e-11
2126.40381, 2.62533311e-11
2129.09546, 1.12378631e-11
2131.78711, 3.12519316e-11
2134.47876, 3.81199967e-11
2137.17041, 1.23297778e-11
2139.86206, 5.46634266e-11
2142.55371, 7.85491783e-10
2145.24536, 7.99633249e-10
2147.93701, 8.19165846e-11
2150.62866, 6.56528512e-11
2153.32031, 6.47567486e-11
2156.01196, 5.29406796e-11
2158.70361, 6.67431874e-11
2161.39526, 5.4669571e-11
2164.08691, 5.77386849e-09
2166.77856, 2.03489794e-08
2169.47021, 4.70967798e-09
2172.16187, 1.03121137e-10
2174.85352, 8.90050478e-10
2177.54517, 6.93499869e-10
2180.23682, 8.32830679e-11
2182.92847, 7.28206453e-11
2185.62012, 5.07686289e-11
2188.31177, 1.80425883e-11
2191.00342, 5.13036245e-11
2193.69507, 3.06514675e-11
2196.38672, 1.67863622e-11
2199.07837, 5.16909605e-11
2201.77002, 3.77702175e-11
2204.46167, 1.00633252e-10
2207.15332, 9.06137332e-10
2209.84497, 5.31499789e-10
2212.53662, 1.14900173e-11
2215.22827, 3.20858548e-11
2217.91992, 3.16893525e-11
2220.61157, 3.73471002e-12
2223.30322, 2.86197854e-11
2225.99487, 4.08576541e-11
2228.68652, 7.1254916e-12
2231.37817, 2.49699168e-11
2234.06982, 4.34240803e-11
2236.76147, 1.34537381e-10
2239.45312, 9.31056121e-10
2242.14478, 4.39677433e-10
2244.83643, 1.29593584e-11
2247.52808, 2.09067139e-11
2250.21973, 5.02863272e-11
2252.91138, 1.56384974e-11
2255.60303, 1.56986976e-11
2258.29468, 5.26291198e-11
2260.98633, 1.53333804e-11
2263.67798, 1.28788594e-11
2266.36963, 4.8305103e-11
2269.06128, 1.99489064e-10
2271.75293, 9.09888664e-10
2274.44458, 3.26974059e-10
2277.13623, 2.42141932e-11
2279.82788, 6.72196196e-12
2282.51953, 4.52886756e-11
2285.21118, 3.09819392e-11
2287.90283, 6.10750296e-12
2290.59448, 4.58855627e-11
2293.28613, 3.71988759e-11
2295.97778, 8.3773188e-12
2298.66943, 4.48465605e-11
2301.36108, 2.88453844e-10
2304.05273, 8.74408601e-10
2306.74438, 2.33460695e-10
2309.43604, 4.97664444e-11
2312.12769, 7.18038866e-12
2314.81934, 3.28611791e-11
2317.51099, 4.72622046e-11
2320.20264, 8.64007216e-12
2322.89429, 2.87548301e-11
2325.58594, 5.83295356e-11
2328.27759, 9.42821255e-12
2330.96924, 2.12689432e-11
2333.66089, 3.7434561e-10
2336.35254, 8.40353453e-10
2339.04419, 1.49319807e-10
2341.73584, 6.52407711e-11
2344.42749, 2.58136221e-11
2347.11914, 3.41420607e-11
2349.81079, 8.08810519e-11
2352.50244, 4.42645365e-11
2355.19409, 2.33259384e-11
2357.88574, 8.14420961e-11
2360.57739, 4.18502698e-11
2363.26904, 5.55830278e-11
2365.96069, 5.11934939e-10
2368.65234, 8.56966276e-10
2371.34399, 1.77716758e-10
2374.03564, 1.16051238e-10
2376.72729, 1.20903704e-10
2379.41895, 1.4886381e-09
2382.1106, 2.74884648e-08
2384.80225, 2.48525858e-08
2387.4939, 9.83729431e-10
2390.18555, 1.20719088e-10
2392.8772, 1.14536006e-10
2395.56885, 1.2127005e-10
2398.2605, 5.88839144e-10
