# Frequency (Hz), Power Spectrum (A^2/Hz)
21.1967468, 9.54354196e-09
21.364975, 1.25144002e-08
21.5332031, 1.44946677e-08
21.7014313, 1.84258493e-08
21.8696594, 3.04756362e-08
22.0378876, 3.2512812e-08
22.2061157, 2.29449046e-08
22.3743439, 3.96257391e-08
22.542572, 5.46561409e-08
22.7108002, 7.17136501e-08
22.8790283, 5.72483536e-08
23.0472565, 4.39445635e-08
23.2154846, 3.95657977e-08
23.3837128, 4.71669033e-08
23.5519409, 3.0465408e-08
23.7201691, 2.18320224e-08
23.8883972, 1.39354626e-08
24.0566254, 1.01101394e-08
24.2248535, 9.83157644e-09
24.3930817, 1.00576774e-08
24.5613098, 7.61165175e-09
24.729538, 7.17143411e-09
24.8977661, 4.69569521e-08
25.0659943, 5.80999533e-08
25.2342224, 8.48280735e-09
25.4024506, 5.65318903e-09
25.5706787, 3.22916023e-08
25.7389069, 6.98052389e-08
25.907135, 2.00761754e-08
26.0753632, 6.30965058e-09
26.2435913, 5.98147887e-09
26.4118195, 6.11769435e-09
26.5800476, 6.24737329e-09
26.7482758, 4.64568206e-09
26.9165039, 3.97806588e-09
27.0847321, 4.44323378e-09
27.2529602, 3.35212258e-09
27.4211884, 2.87459967e-09
27.5894165, 3.52701002e-09
27.7576447, 2.85402169e-09
27.9258728, 3.59493946e-09
28.094101, 4.92715335e-09
28.2623291, 4.1784971e-09
28.4305573, 4.39196324e-09
28.5987854, 4.84766716e-09
28.7670135, 5.17189847e-09
28.9352417, 6.7073942e-09
29.1034698, 6.47949294e-09
29.271698, 1.01916919e-08
29.4399261, 1.41428815e-08
29.6081543, 1.90520115e-08
29.7763824, 3.43216833e-08
29.9446106, 1.6275537e-07
30.1128387, 1.1504175e-07
30.2810669, 1.31752005e-08
30.449295, 7.66988784e-09
30.6175232, 8.46482262e-09
30.7857513, 1.74179302e-08
30.9539795, 2.55717545e-08
31.1222076, 2.92049585e-08
31.2904358, 4.654175e-08
31.4586639, 5.87726383e-08
31.6268921, 4.43096653e-08
31.7951202, 3.1104058e-08
31.9633484, 2.41098235e-08
32.1315765, 1.78198984e-08
32.2998047, 1.8343842e-08
32.4680328, 2.51409471e-08
32.636261, 4.26411475e-08
32.8044891, 6.62377033e-08
32.9727173, 1.12969246e-07
33.1409454, 2.00670613e-07
33.3091736, 2.63657228e-07
